Nro Factura,valor_capital,fecha_abono,fecha_factura,demora_pago,habito_pago
175900,154700,10/07/2024,05/07/2024,5,1.0
175901,1392300,10/07/2024,05/07/2024,5,1.0
175902,309400,10/07/2024,05/07/2024,5,1.0
175903,1237600,10/07/2024,05/07/2024,5,1.0
175904,4795700,10/07/2024,05/07/2024,5,1.0
175905,928200,10/07/2024,05/07/2024,5,1.0
175906,2949001,10/07/2024,05/07/2024,5,1.0
175908,773500000,25/10/2024,05/07/2024,112,0.3333333333333333
175909,6188000,25/10/2024,05/07/2024,112,0.0
175910,9746100,07/11/2024,05/07/2024,125,0.0
175911,3094000,10/07/2024,05/07/2024,5,1.0
175912,1547000,20/08/2024,08/07/2024,43,0.0
175913,7735000,16/07/2024,08/07/2024,8,1.0
175914,3094000,16/07/2024,08/07/2024,8,1.0
175915,1547000,22/07/2024,08/07/2024,14,1.0
175916,3094000,12/07/2024,08/07/2024,4,1.0
175917,3094000,12/07/2024,08/07/2024,4,1.0
175918,9282000,12/07/2024,08/07/2024,4,1.0
175919,4641000,12/07/2024,08/07/2024,4,1.0
175920,15470000,10/07/2024,08/07/2024,2,1.0
175921,1547000,30/07/2024,08/07/2024,22,1.0
175922,9746100,23/07/2024,08/07/2024,15,1.0
175923,2320500,30/07/2024,08/07/2024,22,1.0
175924,3094000,16/07/2024,08/07/2024,8,1.0
175925,3867500,22/07/2024,08/07/2024,14,1.0
175926,1547000,22/07/2024,08/07/2024,14,1.0
175927,2320500,22/07/2024,08/07/2024,14,1.0
175928,773500,23/07/2024,08/07/2024,15,1.0
175929,3867500,30/07/2024,08/07/2024,22,1.0
175930,1547000,23/07/2024,08/07/2024,15,1.0
175931,1160250,23/07/2024,08/07/2024,15,1.0
175932,1160250,23/07/2024,08/07/2024,15,1.0
175933,4641000,23/07/2024,08/07/2024,15,1.0
175934,4641000,22/07/2024,08/07/2024,14,1.0
175935,4641000,22/07/2024,08/07/2024,14,1.0
175936,4641000,23/07/2024,08/07/2024,15,1.0
175937,4641000,23/07/2024,08/07/2024,15,1.0
175938,4641000,23/07/2024,08/07/2024,15,1.0
175939,4641000,23/07/2024,08/07/2024,15,1.0
175940,4641000,23/07/2024,08/07/2024,15,1.0
175941,4641000,23/07/2024,08/07/2024,15,1.0
175942,773500,31/07/2024,08/07/2024,23,1.0
175943,3769623,12/08/2024,08/07/2024,35,0.0
175944,3769623,30/08/2024,08/07/2024,53,0.0
175945,3770754,10/07/2024,08/07/2024,2,1.0
175946,1547000,30/08/2024,08/07/2024,53,0.0
175947,1547000,30/07/2024,08/07/2024,22,1.0
175948,1547000,15/08/2024,08/07/2024,38,0.0
175949,7735000,20/08/2024,08/07/2024,43,0.0
175950,15470000,12/07/2024,08/07/2024,4,1.0
175951,773500,12/07/2024,08/07/2024,4,1.0
175952,773500,12/07/2024,08/07/2024,4,1.0
175953,4022200,13/08/2024,08/07/2024,36,0.0
175954,3094000,23/07/2024,08/07/2024,15,1.0
175955,12221300,25/07/2024,08/07/2024,17,1.0
175956,10829000,23/07/2024,08/07/2024,15,1.0
175957,12376000,23/07/2024,08/07/2024,15,1.0
175958,9282000,23/07/2024,08/07/2024,15,1.0
175959,4641000,30/07/2024,08/07/2024,22,1.0
175960,1547000,23/08/2024,08/07/2024,46,0.0
175961,1314950,12/08/2024,08/07/2024,35,0.0
175962,2320500,12/08/2024,08/07/2024,35,0.0
175963,3867500,30/08/2024,08/07/2024,53,0.0
175965,3094000,30/07/2024,08/07/2024,22,1.0
175966,3094000,16/07/2024,08/07/2024,8,1.0
175967,3867500,30/07/2024,08/07/2024,22,1.0
175968,7735000,31/07/2024,08/07/2024,23,1.0
175969,3094000,30/07/2024,08/07/2024,22,1.0
175970,651235000,16/08/2024,08/07/2024,39,0.0
175971,4641000,30/07/2024,08/07/2024,22,1.0
175972,2011100,12/08/2024,08/07/2024,35,0.0
175973,1547000,30/07/2024,08/07/2024,22,1.0
175974,3094000,12/08/2024,08/07/2024,35,0.0
175975,1547000,30/09/2024,08/07/2024,84,0.0
175976,2320500,12/08/2024,08/07/2024,35,0.0
175977,1392300,30/07/2024,08/07/2024,22,1.0
175978,773500,08/08/2024,08/07/2024,31,0.0
175979,4641000,30/07/2024,08/07/2024,22,1.0
175980,2320500,20/08/2024,08/07/2024,43,0.0
175981,3867500,12/08/2024,08/07/2024,35,0.0
175982,2320500,30/08/2024,08/07/2024,53,0.0
175983,2320500,23/10/2024,08/07/2024,107,0.0
175984,3094000,30/09/2024,08/07/2024,84,0.0
175985,3094000,23/08/2024,08/07/2024,46,0.0
175986,24598460,30/07/2024,08/07/2024,22,1.0
175987,1547000,31/07/2024,08/07/2024,23,1.0
175988,2320500,12/08/2024,08/07/2024,35,0.0
175989,2320500,12/08/2024,08/07/2024,35,0.0
175990,3094000,10/07/2024,08/07/2024,2,1.0
175991,1547000,30/08/2024,08/07/2024,53,0.0
175992,3094000,27/08/2024,08/07/2024,50,0.0
175993,2320500,27/08/2024,08/07/2024,50,0.0
175994,1547000,22/07/2024,08/07/2024,14,1.0
175995,1547000,30/07/2024,08/07/2024,22,1.0
175996,1547000,12/08/2024,08/07/2024,35,0.0
175997,850850,25/07/2024,08/07/2024,17,1.0
175998,232050,25/07/2024,08/07/2024,17,1.0
175999,464100,12/08/2024,08/07/2024,35,0.0
176000,627313,30/08/2024,08/07/2024,53,0.0
176001,3087455,31/07/2024,08/07/2024,23,1.0
176002,12385393,25/10/2024,08/07/2024,109,0.0
176003,122525,10/07/2024,08/07/2024,2,1.0
176004,193375,20/01/2025,08/07/2024,196,0.0
176005,7187699,10/07/2024,08/07/2024,2,1.0
176006,5092328,31/07/2024,08/07/2024,23,1.0
176007,13586300,10/07/2024,08/07/2024,2,1.0
176008,14446900,15/10/2024,08/07/2024,99,0.0
176009,1547000,12/08/2024,08/07/2024,35,0.0
176010,9282000,12/07/2024,08/07/2024,4,1.0
176011,1547000,23/07/2024,08/07/2024,15,1.0
176012,15470000,12/08/2024,08/07/2024,35,0.0
176013,19500000,10/07/2024,08/07/2024,2,1.0
176014,2320500,23/07/2024,08/07/2024,15,1.0
176015,12376000,17/07/2024,08/07/2024,9,1.0
176016,943548387,10/07/2024,08/07/2024,2,1.0
176017,396032,25/07/2024,08/07/2024,17,1.0
176018,741936,16/07/2024,08/07/2024,8,1.0
176019,1803568,27/08/2024,08/07/2024,50,0.0
176021,1338155,17/07/2024,08/07/2024,9,1.0
176022,198016,25/07/2024,08/07/2024,17,1.0
176023,152225,31/07/2024,08/07/2024,23,1.0
176024,370042,27/08/2024,08/07/2024,50,0.0
176026,669078,17/07/2024,08/07/2024,9,1.0
176027,261353700,10/07/2024,09/07/2024,1,1.0
176028,15063660,10/07/2024,09/07/2024,1,1.0
176029,10399886,30/08/2024,09/07/2024,52,0.0
176030,4641000,25/07/2024,09/07/2024,16,1.0
176031,3094000,24/09/2024,09/07/2024,77,0.0
176032,3094000,24/09/2024,09/07/2024,77,0.0
176033,3094000,24/09/2024,09/07/2024,77,0.0
176034,3094000,24/09/2024,09/07/2024,77,0.0
176035,3094000,24/09/2024,09/07/2024,77,0.0
176036,9100000,12/08/2024,09/07/2024,34,0.0
176037,3094000,25/07/2024,09/07/2024,16,1.0
176038,3094000,29/11/2024,09/07/2024,143,0.0
176039,4641000,12/08/2024,09/07/2024,34,0.0
176040,2320500,23/08/2024,09/07/2024,45,0.0
176041,6188000,25/07/2024,09/07/2024,16,1.0
176042,4641000,25/07/2024,09/07/2024,16,1.0
176043,6188000,25/07/2024,09/07/2024,16,1.0
176044,4641000,25/07/2024,09/07/2024,16,1.0
176045,4641000,25/07/2024,09/07/2024,16,1.0
176046,4641000,25/07/2024,09/07/2024,16,1.0
176047,4641000,25/07/2024,09/07/2024,16,1.0
176048,4641000,25/07/2024,09/07/2024,16,1.0
176049,3867500,31/07/2024,09/07/2024,22,1.0
176050,1547000,12/09/2024,09/07/2024,65,0.0
176051,4641000,30/07/2024,09/07/2024,21,1.0
176052,4641000,30/07/2024,09/07/2024,21,1.0
176053,1302470000,28/02/2025,09/07/2024,234,0.0
176054,773500,27/08/2024,09/07/2024,49,0.0
176055,773500,27/08/2024,09/07/2024,49,0.0
176056,773500,27/08/2024,09/07/2024,49,0.0
176057,773500,27/08/2024,09/07/2024,49,0.0
176058,1547000,25/07/2024,09/07/2024,16,1.0
176059,1547000,13/08/2024,09/07/2024,35,0.0
176060,1547000,25/07/2024,09/07/2024,16,1.0
176061,3867500,16/08/2024,09/07/2024,38,0.0
176062,3867500,16/08/2024,09/07/2024,38,0.0
176063,1933750,25/07/2024,09/07/2024,16,1.0
176064,1547000,25/07/2024,09/07/2024,16,1.0
176065,2320500,16/08/2024,09/07/2024,38,0.0
176066,5414500,25/07/2024,09/07/2024,16,1.0
176067,1547000,30/07/2024,09/07/2024,21,1.0
176068,2320500,12/07/2024,09/07/2024,3,1.0
176069,3867500,25/07/2024,09/07/2024,16,1.0
176070,3094000,20/08/2024,09/07/2024,42,0.0
176071,3867500,23/10/2024,09/07/2024,106,0.0
176072,3867500,25/07/2024,09/07/2024,16,1.0
176073,1856400,20/08/2024,09/07/2024,42,0.0
176074,3094000,12/08/2024,09/07/2024,34,0.0
176075,3901,17/07/2024,10/07/2024,7,1.0
176076,264893,17/07/2024,10/07/2024,7,1.0
176077,6188000,12/08/2024,10/07/2024,33,0.0
176078,1547000,20/08/2024,10/07/2024,41,0.0
176079,4641000,20/08/2024,10/07/2024,41,0.0
176080,4641000,30/07/2024,10/07/2024,20,1.0
176081,2320500,12/09/2024,10/07/2024,64,0.0
176082,1547000,30/08/2024,10/07/2024,51,0.0
176083,832000,29/04/2025,10/07/2024,293,0.0
176084,1547000,29/10/2024,10/07/2024,111,0.0
176085,2320500,30/07/2024,10/07/2024,20,1.0
176086,773500,30/07/2024,10/07/2024,20,1.0
176087,4641000,30/07/2024,10/07/2024,20,1.0
176088,2320500,30/07/2024,10/07/2024,20,1.0
176089,1547000,16/09/2024,10/07/2024,68,0.0
176090,1547000,31/03/2025,10/07/2024,264,0.0
176091,3094000,23/08/2024,10/07/2024,44,0.0
176092,1547000,16/07/2024,10/07/2024,6,1.0
176093,1547000,20/08/2024,10/07/2024,41,0.0
176094,7116200,30/10/2024,10/07/2024,112,0.0
176095,773500,16/07/2024,10/07/2024,6,1.0
176096,773500,16/07/2024,10/07/2024,6,1.0
176097,2320500,12/08/2024,10/07/2024,33,0.0
176098,8044400,13/08/2024,10/07/2024,34,0.0
176099,1547000,16/07/2024,10/07/2024,6,1.0
176100,1547000,17/07/2024,10/07/2024,7,1.0
176101,2243150,16/07/2024,10/07/2024,6,1.0
176102,18385360,16/07/2024,10/07/2024,6,1.0
176103,773500,16/07/2024,10/07/2024,6,1.0
176104,773500,16/07/2024,10/07/2024,6,1.0
176105,1547000,13/08/2024,10/07/2024,34,0.0
176106,1547000,13/08/2024,10/07/2024,34,0.0
176107,1547000,13/08/2024,10/07/2024,34,0.0
176108,1547000,13/08/2024,10/07/2024,34,0.0
176109,1547000,13/08/2024,10/07/2024,34,0.0
176110,10674300,30/10/2024,10/07/2024,112,0.0
176111,773500,16/07/2024,10/07/2024,6,1.0
176112,19500000,11/09/2024,10/07/2024,63,0.0
176113,3094000,16/07/2024,10/07/2024,6,1.0
176114,3094000,30/08/2024,10/07/2024,51,0.0
176115,1082900,30/07/2024,10/07/2024,20,1.0
176116,1701700,30/07/2024,10/07/2024,20,1.0
176117,309400,30/07/2024,10/07/2024,20,1.0
176118,3094000,16/07/2024,10/07/2024,6,1.0
176119,3094000,30/07/2024,10/07/2024,20,1.0
176120,6961500,17/07/2024,10/07/2024,7,1.0
176121,6961500,17/07/2024,10/07/2024,7,1.0
176122,3094000,18/07/2024,10/07/2024,8,1.0
176123,3094000,17/07/2024,10/07/2024,7,1.0
176125,3094000,16/07/2024,10/07/2024,6,1.0
176126,4641000,16/07/2024,10/07/2024,6,1.0
176127,3094000,16/07/2024,10/07/2024,6,1.0
176128,3094000,16/07/2024,10/07/2024,6,1.0
176129,2320500,16/07/2024,10/07/2024,6,1.0
176130,3094000,16/07/2024,10/07/2024,6,1.0
176131,2320500,22/07/2024,10/07/2024,12,1.0
176133,2320500,23/08/2024,10/07/2024,44,0.0
176134,18749138,13/08/2024,10/07/2024,34,0.0
176135,4641000,25/07/2024,10/07/2024,15,1.0
176136,3094000,23/10/2024,10/07/2024,105,0.0
176137,4641000,12/08/2024,10/07/2024,33,0.0
176138,10829000,29/11/2024,10/07/2024,142,0.0
176139,1856400,30/08/2024,10/07/2024,51,0.0
176140,9282000,12/07/2024,10/07/2024,2,1.0
176141,3094000,12/08/2024,10/07/2024,33,0.0
176142,3094000,16/07/2024,10/07/2024,6,1.0
176143,4641000,25/07/2024,10/07/2024,15,1.0
176144,5414500,25/07/2024,10/07/2024,15,1.0
176145,3094000,16/07/2024,10/07/2024,6,1.0
176146,1547000,16/07/2024,10/07/2024,6,1.0
176147,3094000,16/07/2024,10/07/2024,6,1.0
176148,3094000,16/07/2024,10/07/2024,6,1.0
176149,11602500,23/07/2024,10/07/2024,13,1.0
176150,1547000,09/01/2025,10/07/2024,183,0.0
176151,322083,22/07/2024,11/07/2024,11,1.0
176152,10607180,12/07/2024,11/07/2024,1,1.0
176153,1494495,30/07/2024,11/07/2024,19,1.0
176154,773500,17/07/2024,11/07/2024,6,1.0
176155,8750000,30/07/2024,11/07/2024,19,1.0
176156,3900000,27/08/2024,11/07/2024,47,0.0
176157,6500000,27/08/2024,11/07/2024,47,0.0
176158,19500000,30/07/2024,11/07/2024,19,1.0
176159,22100000,30/07/2024,11/07/2024,19,1.0
176160,19500000,30/07/2024,11/07/2024,19,1.0
176161,3278543577,30/07/2024,11/07/2024,19,1.0
176162,19500000,28/10/2024,11/07/2024,109,0.0
176163,25925250,18/07/2024,11/07/2024,7,1.0
176164,25925250,18/07/2024,11/07/2024,7,1.0
176165,13073850,31/07/2024,11/07/2024,20,1.0
176166,8170335,18/07/2024,11/07/2024,7,1.0
176167,631015,31/07/2024,11/07/2024,20,1.0
176169,58966440,22/07/2024,12/07/2024,10,1.0
176170,1370772,26/08/2024,12/07/2024,45,0.0
176171,1035996,22/07/2024,12/07/2024,10,1.0
176172,11630346,30/09/2024,12/07/2024,80,0.0
176173,1547000,30/07/2024,12/07/2024,18,1.0
176174,166660,30/07/2024,12/07/2024,18,1.0
176177,3094000,18/09/2024,12/07/2024,68,0.0
176179,1547000,12/08/2024,12/07/2024,31,0.0
176180,1547000,27/08/2024,12/07/2024,46,0.0
176181,593775,09/10/2024,12/07/2024,89,0.0
176182,8005725,30/08/2024,12/07/2024,49,0.0
176183,116025,13/08/2024,12/07/2024,32,0.0
176184,314418,24/09/2024,12/07/2024,74,0.0
176185,314041,24/09/2024,12/07/2024,74,0.0
176186,314041,24/09/2024,12/07/2024,74,0.0
176187,3094000,12/08/2024,12/07/2024,31,0.0
176188,4641000,25/07/2024,12/07/2024,13,1.0
176189,4641000,25/07/2024,12/07/2024,13,1.0
176190,4641000,30/07/2024,12/07/2024,18,1.0
176192,773500,20/08/2024,12/07/2024,39,0.0
176193,773500,20/08/2024,12/07/2024,39,0.0
176194,3094000,30/07/2024,12/07/2024,18,1.0
176195,59500,12/08/2024,12/07/2024,31,0.0
176196,284140,17/07/2024,12/07/2024,5,1.0
176197,1547000,30/07/2024,12/07/2024,18,1.0
176198,1547000,12/08/2024,12/07/2024,31,0.0
176199,2320500,31/07/2024,12/07/2024,19,1.0
176200,4641000,25/07/2024,12/07/2024,13,1.0
176201,734825,30/05/2025,12/07/2024,322,0.0
176202,4641000,27/08/2024,12/07/2024,46,0.0
176203,1547000,12/08/2024,12/07/2024,31,0.0
176204,1547000,30/07/2024,12/07/2024,18,1.0
176205,2320500,12/08/2024,12/07/2024,31,0.0
176206,1547000,17/07/2024,12/07/2024,5,1.0
176207,3094000,23/07/2024,12/07/2024,11,1.0
176208,1547000,12/08/2024,12/07/2024,31,0.0
176209,3094000,23/07/2024,12/07/2024,11,1.0
176210,2320500,28/08/2024,12/07/2024,47,0.0
176211,2320500,12/08/2024,12/07/2024,31,0.0
176212,40235988,18/07/2024,12/07/2024,6,1.0
176213,62220600,18/07/2024,12/07/2024,6,1.0
176214,48493440,23/07/2024,12/07/2024,11,1.0
176215,1547000,27/08/2024,12/07/2024,46,0.0
176216,4470354,23/07/2024,12/07/2024,11,1.0
176217,3094000,23/07/2024,12/07/2024,11,1.0
176218,1547000,20/08/2024,12/07/2024,39,0.0
176219,1547000,20/08/2024,12/07/2024,39,0.0
176220,3094000,12/08/2024,12/07/2024,31,0.0
176221,195370500,30/12/2024,12/07/2024,171,0.0
176222,1547000,12/08/2024,12/07/2024,31,0.0
176223,130247000,30/12/2024,12/07/2024,171,0.0
176224,2320500,23/07/2024,12/07/2024,11,1.0
176225,130247000,30/12/2024,12/07/2024,171,0.0
176226,2320500,23/07/2024,12/07/2024,11,1.0
176227,3094000,25/07/2024,12/07/2024,13,1.0
176228,4641000,23/07/2024,12/07/2024,11,1.0
176229,3094000,23/07/2024,12/07/2024,11,1.0
176231,3094000,11/09/2024,12/07/2024,61,0.0
176233,3094000,23/07/2024,12/07/2024,11,1.0
176234,7735000,23/07/2024,12/07/2024,11,1.0
176235,4641000,23/07/2024,12/07/2024,11,1.0
176236,2320500,23/07/2024,12/07/2024,11,1.0
176237,3094000,23/07/2024,12/07/2024,11,1.0
176238,1547000,23/08/2024,12/07/2024,42,0.0
176239,3094000,06/09/2024,15/07/2024,53,0.0
176240,1547000,20/08/2024,15/07/2024,36,0.0
176241,1547000,20/08/2024,15/07/2024,36,0.0
176242,3094000,20/08/2024,15/07/2024,36,0.0
176243,3094000,26/09/2024,15/07/2024,73,0.0
176244,1547000,17/07/2024,15/07/2024,2,1.0
176245,5414500,23/07/2024,15/07/2024,8,1.0
176246,1547000,31/07/2024,15/07/2024,16,1.0
176247,4641000,23/07/2024,15/07/2024,8,1.0
176248,3094000,17/07/2024,15/07/2024,2,1.0
176249,3094000,25/07/2024,15/07/2024,10,1.0
176250,5414500,25/07/2024,15/07/2024,10,1.0
176251,6188000,23/07/2024,15/07/2024,8,1.0
176252,1547000,23/07/2024,15/07/2024,8,1.0
176253,2320500,23/08/2024,15/07/2024,39,0.0
176254,1547000,20/08/2024,15/07/2024,36,0.0
176255,1547000,24/09/2024,15/07/2024,71,0.0
176256,1547000,27/08/2024,15/07/2024,43,0.0
176257,1547000,23/08/2024,15/07/2024,39,0.0
176258,1547000,13/08/2024,15/07/2024,29,1.0
176259,2320500,23/07/2024,15/07/2024,8,1.0
176260,1160250,23/07/2024,15/07/2024,8,1.0
176261,1160250,23/07/2024,15/07/2024,8,1.0
176262,1547000,13/08/2024,15/07/2024,29,1.0
176263,3094000,20/08/2024,15/07/2024,36,0.0
176264,3094000,27/08/2024,15/07/2024,43,0.0
176265,3094000,30/07/2024,15/07/2024,15,1.0
176266,1547000,29/11/2024,15/07/2024,137,0.0
176267,1547000,24/09/2024,15/07/2024,71,0.0
176268,3094000,12/08/2024,15/07/2024,28,1.0
176269,3094000,23/08/2024,15/07/2024,39,0.0
176270,2320500,18/10/2024,15/07/2024,95,0.0
176271,2320500,27/08/2024,15/07/2024,43,0.0
176272,1547000,23/08/2024,15/07/2024,39,0.0
176273,3094000,12/08/2024,15/07/2024,28,1.0
176274,6188000,23/07/2024,15/07/2024,8,1.0
176275,1237600,31/07/2024,15/07/2024,16,1.0
176276,1237600,31/07/2024,15/07/2024,16,1.0
176277,1237600,31/07/2024,15/07/2024,16,1.0
176278,1237600,31/07/2024,15/07/2024,16,1.0
176279,1237600,31/07/2024,15/07/2024,16,1.0
176280,3094000,27/08/2024,15/07/2024,43,0.0
176281,6188000,31/10/2024,15/07/2024,108,0.0
176282,3094000,30/09/2024,15/07/2024,77,0.0
176283,52000000,30/12/2024,15/07/2024,168,0.0
176284,6961500,27/08/2024,15/07/2024,43,0.0
176285,390741000,30/12/2024,15/07/2024,168,0.0
176286,3867500,20/08/2024,15/07/2024,36,0.0
176287,1547000,31/07/2024,15/07/2024,16,1.0
176288,6188000,23/07/2024,15/07/2024,8,1.0
176289,3094000,20/08/2024,15/07/2024,36,0.0
176290,3094000,20/08/2024,15/07/2024,36,0.0
176291,3867500,26/08/2024,15/07/2024,42,0.0
176292,3094000,20/08/2024,15/07/2024,36,0.0
176293,556920,31/07/2024,15/07/2024,16,1.0
176294,990080,30/08/2024,15/07/2024,46,0.0
176295,1160250,31/07/2024,15/07/2024,16,1.0
176296,1160250,30/08/2024,15/07/2024,46,0.0
176297,1160250,31/07/2024,15/07/2024,16,1.0
176298,1160250,30/08/2024,15/07/2024,46,0.0
176299,2320500,19/11/2024,15/07/2024,127,0.0
176300,1160250,31/07/2024,15/07/2024,16,1.0
176301,1160250,15/10/2024,15/07/2024,92,0.0
176302,556920,31/07/2024,15/07/2024,16,1.0
176303,990080,30/08/2024,15/07/2024,46,0.0
176304,4641000,30/07/2024,15/07/2024,15,1.0
176305,4641000,30/07/2024,15/07/2024,15,1.0
176306,3094000,30/07/2024,15/07/2024,15,1.0
176307,3094000,30/07/2024,15/07/2024,15,1.0
176308,3094000,30/07/2024,15/07/2024,15,1.0
176309,1547000,30/07/2024,15/07/2024,15,1.0
176310,2320500,30/07/2024,15/07/2024,15,1.0
176311,4641000,22/07/2024,15/07/2024,7,1.0
176312,17017000,30/07/2024,15/07/2024,15,1.0
176313,3094000,30/07/2024,15/07/2024,15,1.0
176314,3094000,30/07/2024,15/07/2024,15,1.0
176315,2320500,20/08/2024,15/07/2024,36,0.0
176316,2320500,30/08/2024,15/07/2024,46,0.6666666666666666
176317,73616440,30/07/2024,15/07/2024,15,1.0
176318,2320500,30/07/2024,15/07/2024,15,1.0
176319,2320500,27/08/2024,15/07/2024,43,0.0
176320,1547000,20/08/2024,15/07/2024,36,0.0
176321,7735000,13/08/2024,15/07/2024,29,1.0
176322,3094000,31/07/2024,15/07/2024,16,1.0
176323,7735000,30/07/2024,15/07/2024,15,1.0
176324,2320500,28/10/2024,15/07/2024,105,0.0
176325,2320500,28/10/2024,15/07/2024,105,0.0
176326,1547000,23/10/2024,15/07/2024,100,0.0
176327,1547000,30/08/2024,15/07/2024,46,0.0
176328,1547000,30/07/2024,15/07/2024,15,1.0
176329,1547000,04/10/2024,15/07/2024,81,0.0
176330,3094000,30/07/2024,15/07/2024,15,1.0
176331,3094000,25/07/2024,15/07/2024,10,1.0
176333,2320500,30/07/2024,15/07/2024,15,1.0
176334,3094000,30/07/2024,15/07/2024,15,1.0
176335,1547000,30/07/2024,15/07/2024,15,1.0
176336,4641000,30/07/2024,15/07/2024,15,1.0
176337,402220,20/08/2024,15/07/2024,36,0.0
176338,2691780,20/08/2024,15/07/2024,36,0.0
176339,6188000,30/07/2024,15/07/2024,15,1.0
176340,1160250,12/08/2024,15/07/2024,28,1.0
176341,1160250,12/08/2024,15/07/2024,28,1.0
176342,1547000,31/07/2024,15/07/2024,16,1.0
176343,2320500,12/08/2024,15/07/2024,28,1.0
176344,457912,23/08/2024,15/07/2024,39,0.0
176345,210392,20/08/2024,15/07/2024,36,0.0
176346,210392,23/08/2024,15/07/2024,39,0.0
176347,105196,20/08/2024,15/07/2024,36,0.0
176348,256802,23/08/2024,15/07/2024,39,0.0
176349,105196,18/09/2024,15/07/2024,65,0.0
176350,201110,18/09/2024,15/07/2024,65,0.0
176351,2320500,30/08/2024,15/07/2024,46,0.0
176352,773500,12/08/2024,15/07/2024,28,1.0
176353,773500,12/08/2024,15/07/2024,28,1.0
176354,2320500,20/08/2024,15/07/2024,36,0.0
176355,2320500,30/12/2024,15/07/2024,168,0.0
176356,4641000,20/08/2024,15/07/2024,36,0.0
176357,1547000,25/07/2024,15/07/2024,10,1.0
176358,1547000,30/12/2024,15/07/2024,168,0.0
176359,2320500,30/07/2024,15/07/2024,15,1.0
176360,3094000,25/07/2024,15/07/2024,10,1.0
176361,9282000,24/09/2024,15/07/2024,71,0.0
176362,4641000,12/08/2024,15/07/2024,28,1.0
176363,1547000,12/08/2024,15/07/2024,28,1.0
176364,2784600,22/07/2024,15/07/2024,7,1.0
176365,2320500,29/10/2024,15/07/2024,106,0.0
176366,3867500,30/09/2024,15/07/2024,77,0.0
176367,3094000,30/07/2024,15/07/2024,15,1.0
176368,62046500,23/07/2024,15/07/2024,8,1.0
176369,1547000,13/08/2024,15/07/2024,29,1.0
176370,2320500,16/09/2024,15/07/2024,63,0.0
176371,3094000,23/07/2024,15/07/2024,8,1.0
176372,2320500,25/07/2024,15/07/2024,10,1.0
176373,2320500,30/07/2024,15/07/2024,15,1.0
176374,68548740,25/07/2024,15/07/2024,10,1.0
176375,2320500,30/07/2024,15/07/2024,15,1.0
176376,2320500,12/08/2024,15/07/2024,28,1.0
176377,1082900,31/07/2024,15/07/2024,16,1.0
176378,2011100,31/07/2024,15/07/2024,16,1.0
176379,84219940,25/07/2024,15/07/2024,10,1.0
176380,1547000,24/09/2024,15/07/2024,71,0.0
176381,2320500,30/07/2024,15/07/2024,15,1.0
176382,75709760,25/07/2024,15/07/2024,10,1.0
176383,2320500,30/07/2024,15/07/2024,15,1.0
176384,78706680,25/07/2024,15/07/2024,10,1.0
176385,2320500,30/07/2024,15/07/2024,15,1.0
176386,1547000,30/07/2024,15/07/2024,15,1.0
176387,195370500,30/12/2024,15/07/2024,168,0.0
176388,1547000,22/08/2024,15/07/2024,38,0.0
176389,1547000,23/08/2024,15/07/2024,39,0.0
176390,3094000,25/07/2024,15/07/2024,10,1.0
176391,3094000,28/02/2025,15/07/2024,228,0.0
176392,3094000,25/09/2024,15/07/2024,72,0.0
176393,2320500,30/07/2024,15/07/2024,15,1.0
176394,70293180,25/07/2024,15/07/2024,10,1.0
176395,1547000,30/07/2024,15/07/2024,15,1.0
176396,6961500,25/07/2024,15/07/2024,10,1.0
176397,7735000,25/07/2024,15/07/2024,10,1.0
176398,494480,30/07/2024,16/07/2024,14,1.0
176399,2294716,30/09/2024,16/07/2024,76,0.0
176400,773500,08/08/2024,16/07/2024,23,1.0
176401,1547000,30/07/2024,16/07/2024,14,1.0
176402,6188000,23/07/2024,16/07/2024,7,1.0
176403,773500,24/07/2024,16/07/2024,8,1.0
176404,25525500,18/07/2024,16/07/2024,2,1.0
176405,25525500,18/07/2024,16/07/2024,2,1.0
176406,480762640,30/07/2024,16/07/2024,14,1.0
176407,2612181,25/07/2024,17/07/2024,8,1.0
176408,2612181,25/07/2024,17/07/2024,8,1.0
176409,2612181,25/07/2024,17/07/2024,8,1.0
176410,3050536,25/07/2024,17/07/2024,8,1.0
176411,3924460,25/07/2024,17/07/2024,8,1.0
176412,90080,25/07/2024,17/07/2024,8,1.0
176413,5741613,12/08/2024,17/07/2024,26,1.0
176414,1547000,23/08/2024,17/07/2024,37,0.0
176415,1045834580,25/07/2024,17/07/2024,8,1.0
176416,13000000,31/07/2024,18/07/2024,13,1.0
176417,13000000,31/07/2024,18/07/2024,13,1.0
176418,13000000,16/09/2024,18/07/2024,60,0.0
176419,0,30/12/2024,18/07/2024,165,0.0
176420,1547000,20/08/2024,18/07/2024,33,0.0
